Date,"Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Solar","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Pumped Storage","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Oil","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Brown coal/Lignite","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Gas","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Hard coal","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Biomass","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Coal-derived gas","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Run-of-river and poundage","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Wind Onshore","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Water Reservoir","Day Ahead Aggregated Generation, PSE SA CA, Scheduled Generation"
2021-07-29 19:00,0.84,451.75,186.59,5356.94,1531.01,9833.56,244.28,56.71,148.96,1467.18,37.56,19646.21
2021-07-29 20:00,0.0,31.5,186.86,5132.41,1440.88,9586.64,249.45,57.55,135.6,1601.71,40.0,18514.1
2021-07-29 21:00,0.0,15.96,187.05,5102.75,1407.25,8528.23,247.58,60.13,133.08,1670.45,40.0,17757.22
2021-07-29 22:00,0.0,0.0,185.09,4256.86,1344.7,7277.21,240.06,62.81,127.78,1740.59,5.0,14989.95
2021-07-29 23:00,0.0,0.0,184.16,4044.92,1340.7,7082.17,236.84,63.9,127.04,1861.09,0.0,14794.87
2021-07-30 00:00,0.0,0.0,184.06,3673.31,1344.72,7137.49,235.65,62.88,127.03,1709.2,0.0,14844.48
2021-07-30 01:00,0.0,0.0,184.0,4090.04,1335.29,7075.25,235.54,63.29,127.03,1660.78,0.0,14968.64
2021-07-30 02:00,0.11,0.0,183.91,4054.31,1338.56,7056.58,250.05,62.9,127.05,1715.7,0.0,14929.8
2021-07-30 03:00,37.48,0.0,184.06,4012.86,1333.21,6989.64,247.35,62.05,126.91,1942.36,0.0,15036.32
2021-07-30 04:00,335.1,0.0,183.98,4734.58,1354.75,7703.29,248.14,61.71,126.76,1879.79,0.0,16999.31
2021-07-30 05:00,941.5,0.0,183.01,5087.15,1426.49,9123.58,249.06,61.9,126.63,1449.64,0.0,18988.59
2021-07-30 06:00,1568.56,0.12,182.25,4976.13,1433.61,9356.51,247.34,62.01,127.14,1671.1,0.0,19745.0
2021-07-30 07:00,2139.2,8.98,183.65,4839.08,1306.34,8365.71,244.26,63.36,127.95,2353.98,0.0,20067.71
2021-07-30 08:00,2614.84,10.11,182.08,4350.49,1294.96,7524.74,246.15,66.21,127.6,3158.86,0.0,20193.02
2021-07-30 09:00,2981.15,28.1,183.33,3967.84,1272.44,7503.85,248.9,65.24,127.69,3564.76,0.0,20655.58
2021-07-30 10:00,3065.2,252.28,183.91,3633.13,1286.51,7637.71,244.5,63.09,128.55,3628.18,0.0,20995.66
2021-07-30 11:00,3153.24,239.44,183.04,3396.12,1304.86,7640.41,241.41,58.01,128.54,3467.38,0.0,20947.36
2021-07-30 12:00,3019.86,16.89,183.66,3447.33,1301.8,7549.12,248.85,56.11,126.43,3372.51,0.0,20527.79
2021-07-30 13:00,2578.23,0.0,183.24,4196.35,1306.92,7630.04,246.23,56.81,126.1,3241.5,0.0,20520.28
2021-07-30 14:00,2335.35,0.0,182.73,4588.81,1306.68,7585.57,245.38,56.05,127.88,3135.13,0.0,20126.63
2021-07-30 15:00,1788.83,0.01,182.91,5036.05,1305.37,7913.88,244.88,55.51,127.89,2876.04,0.0,19838.02
2021-07-30 16:00,1206.09,17.67,183.18,5079.88,1310.88,9011.21,248.09,57.15,132.73,2213.54,46.64,19513.0
2021-07-30 17:00,520.18,165.59,183.11,5165.01,1358.41,9854.19,245.81,42.86,147.53,1263.91,53.3,19945.2
2021-07-30 18:00,110.53,632.2,182.46,5141.26,1355.93,10011.32,245.86,41.66,188.81,810.49,53.3,19730.34
2021-07-30 19:00,1.15,759.02,182.78,5152.77,1398.45,9874.48,247.33,40.63,181.5,794.73,53.3,19330.64
2021-07-30 20:00,0.0,366.3,183.7,5041.37,1328.1,9201.81,247.12,41.33,145.74,727.28,53.3,17979.31
2021-07-30 21:00,0.0,56.8,183.03,5021.67,1277.35,8355.75,245.86,40.63,128.35,514.83,53.1,15731.16
2021-07-30 22:00,0.0,0.0,182.39,4333.27,1283.7,6850.94,238.48,40.49,124.95,447.6,6.64,13534.74
2021-07-30 23:00,0.0,0.0,182.55,4059.39,1285.25,6669.6,236.96,40.46,123.26,345.91,0.0,12813.8
2021-07-31 00:00,0.0,0.0,182.28,3813.19,1269.74,6234.61,235.5,40.63,123.24,371.7,0.0,12582.91
2021-07-31 01:00,0.0,0.0,182.59,3896.08,1255.63,6303.5,235.03,40.89,124.19,540.85,0.0,12838.99
2021-07-31 02:00,0.14,0.0,182.24,3839.72,1254.94,6196.41,233.44,40.74,124.15,899.16,0.0,12964.03
2021-07-31 03:00,34.08,0.0,182.9,3784.21,1258.74,5984.29,241.25,40.45,123.96,1349.04,0.0,13215.09
2021-07-31 04:00,291.23,0.0,182.73,3680.91,1261.19,6124.21,246.48,40.75,122.96,1735.43,0.0,13813.66
2021-07-31 05:00,741.84,0.02,182.99,4198.71,1303.87,6591.98,247.43,40.79,122.86,1504.68,0.0,14821.6
2021-07-31 06:00,1094.7,121.34,181.86,4708.68,1354.55,7241.86,245.25,40.38,128.36,1190.91,0.0,16508.09
2021-07-31 07:00,1467.03,168.19,183.03,4752.6,1373.01,7446.01,244.72,39.89,135.39,1319.29,0.0,16866.75
2021-07-31 08:00,1768.26,71.63,182.19,4670.11,1361.09,7469.27,243.67,39.61,132.36,1573.05,0.0,17174.09
2021-07-31 09:00,2077.05,21.45,183.23,4497.29,1343.24,7705.96,246.58,39.69,129.85,1918.11,0.1,17636.81
2021-07-31 10:00,2336.93,2.51,182.91,4498.84,1341.78,7309.13,247.71,39.35,127.93,2079.98,0.1,17706.17
2021-07-31 11:00,2395.79,87.19,182.96,4574.51,1340.27,6886.04,246.45,38.53,126.64,2131.13,0.0,17583.79
2021-07-31 12:00,2130.9,0.0,182.86,4413.56,1316.91,6594.28,247.81,38.49,125.5,2270.79,0.0,17220.74
2021-07-31 13:00,1963.61,0.0,182.2,4419.67,1322.17,6600.16,246.2,39.0,125.34,2459.26,0.0,17186.03
2021-07-31 14:00,1837.15,0.0,182.28,4195.38,1318.91,6434.09,244.35,38.74,123.96,2513.44,0.0,16547.78
2021-07-31 15:00,1422.43,11.77,183.01,4001.09,1310.02,6138.39,245.5,38.38,122.76,2737.34,0.0,15605.03
2021-07-31 16:00,970.1,19.99,182.71,4118.47,1276.68,6583.99,247.83,38.88,122.98,2671.31,46.64,15435.88
2021-07-31 17:00,463.7,144.78,183.19,4373.88,1279.31,6911.23,245.13,39.21,139.54,2247.4,53.3,15516.31
2021-07-31 18:00,94.83,591.32,183.71,4393.05,1279.71,6800.63,244.77,39.46,141.59,2071.48,53.3,15657.71
2021-07-31 19:00,0.64,519.85,182.09,4416.35,1281.1,6795.14,246.01,39.96,131.88,2340.19,53.3,15776.83
2021-07-31 20:00,0.0,350.82,181.34,4053.06,1281.73,6584.34,245.45,40.64,126.25,2615.51,52.83,14997.67
2021-07-31 21:00,0.0,16.22,182.43,3595.75,1268.52,6214.82,245.0,40.63,125.53,2510.84,52.5,14151.88
2021-07-31 22:00,0.0,0.0,182.58,3103.56,1230.54,5620.2,233.5,40.69,123.39,2309.2,6.56,13066.36
2021-07-31 23:00,0.0,0.0,182.46,3375.16,1227.96,5673.76,239.43,40.79,121.4,2282.61,0.0,12976.02
2021-08-01 00:00,0.0,0.0,183.63,3437.1,1232.75,5661.19,237.35,40.36,121.51,2016.93,0.0,12821.34
2021-08-01 01:00,0.0,0.0,183.29,3372.77,1224.32,5796.98,234.05,40.4,122.34,1873.93,0.0,12636.78
2021-08-01 02:00,0.04,0.0,181.51,3281.44,1228.07,5632.61,239.83,40.44,122.23,1775.5,0.0,12179.51
2021-08-01 03:00,37.93,0.0,181.98,3261.38,1225.62,5537.94,246.33,40.3,121.6,1450.25,0.0,11996.58
2021-08-01 04:00,245.41,0.0,181.58,3206.73,1236.45,5515.7,247.18,40.7,122.38,1197.1,0.0,12225.54
2021-08-01 05:00,684.09,0.25,181.1,3574.61,1268.69,5765.97,247.39,39.76,120.51,747.54,0.0,12974.53
2021-08-01 06:00,1150.75,28.59,181.59,3888.14,1277.92,6019.36,249.9,40.05,127.15,562.95,0.0,13893.62
2021-08-01 07:00,1435.94,18.79,181.73,4033.42,1293.13,6416.79,248.16,39.8,130.54,548.48,0.0,14368.06
2021-08-01 08:00,1616.71,18.3,182.65,4453.11,1214.95,6713.93,246.95,39.83,136.94,546.56,0.0,14861.78
2021-08-01 09:00,1392.96,2.51,181.44,4578.34,1027.52,6560.95,243.26,39.83,132.28,509.49,0.0,14689.73
2021-08-01 10:00,1215.49,0.0,182.31,4756.45,991.7,6511.1,246.7,39.38,130.71,472.73,0.0,14808.37
2021-08-01 11:00,1088.0,0.0,180.65,4448.14,987.89,6529.67,248.03,39.58,130.25,457.01,0.0,14417.53
2021-08-01 12:00,1100.23,0.0,182.93,4572.65,989.32,6234.42,246.81,39.79,123.75,436.76,0.0,14251.78
2021-08-01 13:00,1196.16,0.0,183.4,4572.25,974.29,6785.53,242.42,39.86,122.6,518.16,0.0,14290.67
2021-08-01 14:00,997.83,0.0,183.73,4349.38,988.13,7009.39,246.83,40.2,123.48,565.76,0.0,14194.83
2021-08-01 15:00,624.94,0.0,182.59,4370.64,1001.88,7196.68,247.25,40.25,123.51,460.93,0.0,14451.78
2021-08-01 16:00,394.59,0.01,181.4,4665.31,1039.33,7202.69,245.71,40.34,126.45,329.06,46.64,14673.64
2021-08-01 17:00,203.48,51.18,180.73,4761.02,1053.63,7511.91,238.5,40.84,127.16,374.88,53.3,15189.94
2021-08-01 18:00,45.54,97.21,182.28,4821.36,1112.99,7957.78,237.95,41.03,127.99,465.98,53.3,15682.47
2021-08-01 19:00,0.89,153.04,183.05,5022.55,1089.26,7869.71,245.66,40.78,127.99,548.86,53.15,15690.66
2021-08-01 20:00,0.0,16.35,181.84,5088.46,1078.28,7325.65,243.77,41.48,120.39,646.64,52.65,15278.4
2021-08-01 21:00,0.0,0.0,184.04,4663.73,991.81,6280.5,244.0,41.03,120.16,762.84,6.56,13762.37
2021-08-01 22:00,0.0,0.0,184.31,4616.15,982.42,5744.21,238.22,41.26,118.63,898.56,0.0,13191.48
2021-08-01 23:00,0.0,0.0,182.0,4621.23,957.74,5717.23,233.55,41.33,118.43,1100.16,0.0,13043.59
2021-08-02 00:00,0.01,0.0,183.65,4430.91,954.04,5681.74,232.71,41.1,118.45,1197.31,0.0,12823.01
2021-08-02 01:00,0.04,0.0,180.13,4298.43,954.02,5678.01,231.4,41.18,118.44,1249.44,0.0,12843.72
2021-08-02 02:00,0.08,0.0,182.79,4146.45,955.49,5819.56,241.5,41.41,118.44,1451.34,0.0,12878.97
2021-08-02 03:00,15.7,0.0,180.98,4176.89,958.46,6108.18,247.18,41.19,118.54,1488.8,0.0,13446.75
2021-08-02 04:00,102.71,2.29,181.29,5181.52,981.62,7215.91,248.65,41.53,119.38,1424.73,0.0,16374.02
2021-08-02 05:00,352.35,214.79,182.63,5392.41,1068.94,8996.92,247.4,41.41,120.63,1315.25,0.0,18972.35
2021-08-02 06:00,687.84,775.48,185.91,5454.44,1094.6,9809.21,247.4,41.71,136.11,1388.9,0.0,20491.39
2021-08-02 07:00,1073.13,217.81,186.75,5464.86,989.15,9096.84,246.15,40.49,151.2,1754.33,0.0,19947.69
2021-08-02 08:00,1574.04,0.0,188.54,5507.24,897.97,7988.13,247.8,40.53,139.1,2273.66,0.0,19728.94
2021-08-02 09:00,1837.1,0.0,187.09,5381.29,976.54,7631.4,246.17,40.38,130.76,2575.21,0.0,20132.89
2021-08-02 10:00,2065.65,0.0,188.5,5427.8,961.39,7419.5,245.96,40.33,127.29,2839.54,0.0,20221.99
2021-08-02 11:00,2087.91,0.0,187.34,5187.82,956.29,7126.47,248.46,40.35,127.25,3105.75,0.0,20033.37
2021-08-02 12:00,2131.21,0.0,187.94,4998.46,1001.55,6963.2,249.19,39.96,124.79,3252.19,0.0,19790.43
2021-08-02 13:00,1846.05,0.0,188.45,4997.27,1073.32,7199.1,245.65,40.1,124.44,3153.13,0.0,19514.39
2021-08-02 14:00,1666.44,0.0,188.43,5258.89,1089.95,7529.81,247.34,40.51,125.28,3080.76,0.0,19198.99
2021-08-02 15:00,1134.11,0.01,187.11,5399.85,1053.44,8135.34,247.15,47.31,125.49,2855.15,0.0,19075.48
2021-08-02 16:00,953.81,32.15,186.94,5602.54,1055.62,9419.81,245.36,59.06,142.06,2416.3,46.64,20441.72
2021-08-02 17:00,428.35,271.21,187.33,5579.25,1049.02,10248.3,244.31,64.8,155.69,1854.03,53.3,20540.86
2021-08-02 18:00,84.35,347.16,188.48,5420.69,1039.7,10479.61,248.55,67.63,164.73,1652.73,53.3,20443.27
2021-08-02 19:00,0.48,404.21,188.83,5417.49,1043.65,10376.51,247.57,67.7,166.48,1784.01,53.3,20097.64
2021-08-02 20:00,0.0,14.34,188.81,5434.71,991.89,9456.36,249.38,68.3,131.56,2036.58,53.05,18902.35
2021-08-02 21:00,0.0,0.0,189.36,5428.89,951.84,8541.13,248.38,67.49,119.63,2193.85,6.56,17945.29
2021-08-02 22:00,0.0,0.0,191.38,5168.76,933.7,7895.31,238.64,68.06,120.44,2141.55,0.0,16483.43
2021-08-02 23:00,0.0,0.0,191.91,4950.79,932.85,7286.71,234.76,68.53,120.53,1982.48,0.0,15607.81
2021-08-03 00:00,0.0,0.0,191.19,4820.02,933.49,7223.34,232.14,68.14,120.53,1827.23,0.0,15283.88
2021-08-03 01:00,0.0,0.0,191.49,4707.28,933.44,7203.3,231.29,68.23,120.5,1793.11,0.0,15087.03
2021-08-03 02:00,0.0,0.0,192.06,4576.03,933.45,7314.78,244.59,69.35,120.5,1609.5,0.0,14992.33
2021-08-03 03:00,26.88,0.0,190.13,4226.28,932.63,7614.67,248.72,69.2,120.76,1544.54,0.0,15129.58
2021-08-03 04:00,290.38,0.0,190.91,5218.74,932.85,8473.56,248.55,68.23,121.43,1166.01,0.0,16953.34
2021-08-03 05:00,858.04,0.27,190.13,5443.51,930.86,9486.3,247.2,68.23,123.4,615.53,0.0,18208.59
2021-08-03 06:00,1489.59,35.31,192.59,5485.24,944.51,10049.07,247.26,67.94,134.14,404.81,0.0,19214.46
2021-08-03 07:00,2133.21,22.51,190.69,5534.92,973.43,10023.33,245.78,66.51,138.04,450.39,0.0,19535.37
2021-08-03 08:00,2471.56,20.0,185.43,5237.75,933.71,10044.27,246.12,63.65,129.21,512.75,0.0,19631.19
2021-08-03 09:00,2384.64,2.5,184.1,5197.63,978.7,10176.19,245.31,63.0,127.71,619.14,0.0,19862.97
2021-08-03 10:00,2318.41,0.0,184.06,5380.52,983.62,10378.64,248.95,65.59,127.74,714.64,0.0,19993.72
2021-08-03 11:00,2158.85,0.0,184.39,5521.5,983.95,10154.26,246.74,65.41,127.73,710.48,0.0,19799.13
2021-08-03 12:00,2027.43,0.0,186.85,5492.08,926.48,9449.88,248.33,66.68,128.93,723.16,0.0,19183.36
2021-08-03 13:00,2013.9,0.0,184.89,5518.82,925.84,9470.9,246.85,68.05,133.96,679.94,0.0,18865.09
2021-08-03 14:00,1729.38,0.0,182.99,5613.14,926.25,9650.59,247.24,67.25,134.88,489.34,0.0,19202.55
2021-08-03 15:00,1328.61,1.93,186.51,5625.51,926.08,10539.37,243.71,66.56,138.78,408.18,39.99,19293.4
2021-08-03 16:00,718.85,240.46,187.61,5555.62,992.78,10652.52,249.06,66.16,171.7,225.88,53.3,19213.19
2021-08-03 17:00,305.68,404.87,187.35,5480.19,927.84,10691.71,248.42,66.84,177.45,175.2,53.3,19060.06
2021-08-03 18:00,52.93,471.79,187.83,5436.73,958.23,10795.71,246.33,67.69,192.2,244.36,53.3,18912.41
2021-08-03 19:00,0.29,396.36,185.54,5379.49,1053.55,10744.04,243.78,66.83,183.15,308.56,53.24,18613.85
2021-08-03 20:00,0.0,173.77,185.73,5475.84,948.09,9811.9,248.78,67.63,132.99,395.54,52.76,17502.91
2021-08-03 21:00,0.0,63.0,187.41,5643.67,934.34,9236.17,247.86,67.13,126.91,352.4,6.56,16902.77
2021-08-03 22:00,0.0,0.0,185.49,5331.82,919.26,8897.0,237.34,66.58,126.08,311.11,0.0,15587.99
2021-08-03 23:00,0.0,0.0,184.05,5256.23,917.07,8234.89,232.38,65.51,125.96,336.41,0.0,14620.82
2021-08-04 00:00,0.0,0.0,185.79,5244.69,904.25,8026.95,239.48,65.68,125.95,184.75,0.0,14359.84
2021-08-04 01:00,0.0,0.0,187.06,5249.1,902.59,7875.17,238.11,66.11,125.93,178.56,0.0,14226.09
2021-08-04 02:00,0.0,0.0,185.25,5314.98,901.07,8119.81,243.55,66.61,125.93,107.58,0.0,14549.13
2021-08-04 03:00,25.75,0.0,185.53,5353.69,908.07,8437.95,246.53,66.74,126.18,101.58,0.0,15173.32
2021-08-04 04:00,161.89,0.0,186.41,5469.97,995.86,9935.29,247.64,66.74,126.21,88.56,0.0,17179.47
2021-08-04 05:00,511.24,118.49,185.83,5280.18,972.69,10565.8,247.52,66.33,127.94,82.21,0.0,18123.21
2021-08-04 06:00,830.79,58.92,185.86,5273.69,1062.44,11062.64,245.53,66.64,135.7,79.06,0.0,19014.25
2021-08-04 07:00,1154.68,119.63,187.45,5280.53,1052.23,11102.68,248.03,66.01,142.76,50.84,46.64,19384.15
2021-08-04 08:00,1423.08,90.33,186.76,5266.27,1047.84,11049.69,248.55,65.34,138.39,59.18,53.3,19585.22
2021-08-04 09:00,1476.08,311.69,186.76,5287.34,1046.79,10985.86,248.15,66.68,138.83,54.33,6.66,19847.54
2021-08-04 10:00,1640.03,201.44,188.11,5402.11,1025.29,10923.22,247.01,66.09,137.29,88.0,0.0,19711.26
2021-08-04 11:00,1765.36,3.16,187.04,5469.02,1000.62,10727.73,243.12,66.48,133.9,127.04,0.0,19624.62
2021-08-04 12:00,1816.6,0.0,186.13,5453.76,923.43,10522.55,242.72,64.96,131.6,170.91,0.0,19252.42
2021-08-04 13:00,1619.69,0.0,186.98,5461.54,996.8,10630.6,247.37,60.16,133.91,186.35,0.0,19226.44
2021-08-04 14:00,1465.23,0.0,186.5,5447.87,996.92,10757.34,247.43,59.18,134.11,191.49,0.0,19095.26
2021-08-04 15:00,1258.5,40.26,187.9,5374.93,994.34,10915.37,245.7,58.83,135.41,206.88,0.0,18881.46
2021-08-04 16:00,767.16,474.52,187.28,5146.98,995.39,11077.6,247.61,50.4,166.9,190.78,46.64,18978.51
2021-08-04 17:00,379.26,704.41,188.14,5288.08,1012.92,11119.8,247.29,43.23,182.16,162.25,53.3,18940.53
2021-08-04 18:00,75.49,920.39,186.8,5431.55,1012.33,11161.41,245.46,41.19,194.44,183.13,53.05,19030.42
2021-08-04 19:00,0.33,771.96,187.93,5527.11,1021.24,10910.46,246.93,43.4,181.18,193.36,52.5,18563.08
2021-08-04 20:00,0.0,242.92,187.69,5477.94,1014.61,10339.25,248.06,49.25,163.04,226.63,6.56,17365.84
2021-08-04 21:00,0.0,0.0,187.71,5528.42,994.46,10257.33,245.11,51.48,161.13,248.66,0.0,17353.66
2021-08-04 22:00,0.0,0.0,187.3,5246.36,917.79,9439.42,237.65,49.5,130.34,274.86,0.0,16190.67
2021-08-04 23:00,0.0,0.0,186.88,5213.72,904.68,8440.74,232.63,50.58,124.29,280.96,0.0,15373.99
2021-08-05 00:00,0.0,0.0,187.14,5175.32,893.76,8294.23,238.48,54.61,123.94,335.18,0.0,15034.6
2021-08-05 01:00,0.0,0.0,186.95,5055.94,894.72,8211.7,237.08,57.96,123.95,349.34,0.0,14463.05
2021-08-05 02:00,0.0,0.0,187.16,5112.6,893.95,8604.32,244.0,58.29,123.93,405.53,0.0,14915.47
2021-08-05 03:00,14.31,0.0,187.23,5209.41,908.59,9290.92,244.31,59.83,123.5,585.55,0.0,15843.5
2021-08-05 04:00,153.88,8.81,187.31,5329.35,967.54,10592.01,250.0,60.79,120.93,793.81,0.0,18071.52
2021-08-05 05:00,423.58,10.73,188.13,5368.84,940.21,10235.74,247.31,61.7,120.19,600.38,0.0,18392.95
2021-08-05 06:00,838.29,35.33,188.18,5431.55,1008.62,10654.98,245.84,62.19,123.71,361.04,46.64,19236.16
2021-08-05 07:00,1161.5,53.14,188.29,5400.72,1033.28,11073.15,247.11,57.65,129.95,383.93,53.14,19597.42
2021-08-05 08:00,1420.78,3.94,188.09,5471.57,1019.34,11038.0,247.79,56.09,130.03,430.36,6.6,19739.17
2021-08-05 09:00,1616.64,0.0,188.23,5542.9,969.28,10765.79,247.48,61.58,131.78,528.21,0.0,20009.04
2021-08-05 10:00,1519.6,0.0,187.91,5609.54,1025.46,10802.09,246.01,64.85,134.29,632.2,0.0,20156.19
2021-08-05 11:00,1311.6,0.0,187.76,5585.22,996.19,10590.01,246.93,67.05,133.2,837.84,0.0,19947.11
2021-08-05 12:00,1114.91,0.0,187.93,5488.41,964.61,9799.97,250.48,66.48,133.46,1197.43,0.0,19038.79
2021-08-05 13:00,944.0,0.0,187.98,5479.4,984.5,9577.2,247.56,67.5,134.3,1363.45,0.0,18927.1
2021-08-05 14:00,809.03,0.0,188.76,5533.9,993.05,9590.17,247.14,66.3,129.65,1405.25,0.0,19014.69
2021-08-05 15:00,607.04,0.0,188.3,5511.71,998.02,10221.66,247.43,67.11,132.51,1481.69,0.0,19539.68
2021-08-05 16:00,363.61,44.74,187.7,5388.11,1010.33,10269.71,247.2,67.71,136.2,1416.34,46.64,19447.3
2021-08-05 17:00,169.89,536.79,187.93,5436.58,1008.92,10306.45,247.01,68.99,141.8,1402.24,53.25,19652.32
2021-08-05 18:00,31.18,655.98,188.68,5364.95,1007.92,10350.32,247.35,68.6,141.71,1486.55,53.24,19670.91
2021-08-05 19:00,0.11,210.24,188.15,5360.46,1027.66,10048.53,244.47,68.3,149.79,1563.3,52.54,19053.71
2021-08-05 20:00,0.0,10.33,189.08,5305.32,1020.33,9555.2,249.98,67.45,140.05,1774.21,6.56,18333.14
2021-08-05 21:00,0.0,0.0,188.49,4769.85,998.6,7446.9,246.31,66.74,138.46,1890.34,0.0,15826.44
2021-08-05 22:00,0.0,0.0,187.2,3887.43,946.8,6898.69,236.81,67.43,129.39,1849.43,46.16,14213.09
2021-08-05 23:00,0.0,0.0,188.53,3500.09,941.24,6888.83,234.37,66.99,129.68,1925.84,52.58,14033.12
2021-08-06 00:00,0.0,0.0,188.18,3668.19,935.01,6891.42,234.06,66.79,129.05,1923.86,52.58,14171.65
2021-08-06 01:00,0.0,0.0,188.14,3727.83,933.98,6885.94,232.51,65.94,128.83,1978.7,52.58,14197.72
2021-08-06 02:00,0.0,0.0,188.66,3614.76,931.81,6927.79,237.86,66.76,128.83,2036.86,52.5,14188.03
2021-08-06 03:00,3.48,0.0,187.88,3655.05,925.11,6799.12,247.77,67.84,128.48,2161.64,52.5,14592.3
2021-08-06 04:00,83.66,0.0,188.23,4824.71,944.22,7431.39,246.95,68.28,136.7,2241.59,52.5,16946.93
2021-08-06 05:00,197.45,0.01,188.04,5304.97,1037.85,8744.94,245.77,68.1,136.98,2180.64,52.5,18642.96
2021-08-06 06:00,283.13,17.57,187.69,5380.82,1064.49,9274.53,247.18,69.13,137.38,2176.56,52.5,19419.21
2021-08-06 07:00,512.9,2.51,186.76,5378.56,1010.64,8871.7,246.88,67.46,147.13,2275.78,52.5,19266.32
2021-08-06 08:00,810.85,0.0,187.43,5386.59,1003.6,8383.49,247.42,67.09,152.13,2408.54,52.5,18750.48
2021-08-06 09:00,942.08,0.0,188.13,5307.35,1002.83,8536.9,249.19,66.98,145.73,2494.61,52.5,19025.86
2021-08-06 10:00,1097.19,0.0,189.38,5252.7,992.52,8570.89,246.02,64.15,146.93,2601.59,52.5,19314.41
2021-08-06 11:00,1006.8,0.0,189.13,5256.06,989.89,8212.37,249.02,64.26,147.53,2596.2,52.5,19031.35
2021-08-06 12:00,1015.76,0.0,189.59,5203.57,1002.01,7753.75,248.17,66.09,148.53,2523.39,6.56,18933.28
2021-08-06 13:00,1113.74,0.0,189.81,5219.33,997.1,7619.14,244.72,67.16,148.56,2512.06,0.0,18734.55
2021-08-06 14:00,935.25,0.0,188.95,5262.43,996.37,7979.4,243.05,67.68,146.24,2262.8,0.0,18444.11
2021-08-06 15:00,821.25,0.0,189.0,5281.62,997.11,8208.76,246.38,69.31,147.95,2044.5,0.0,18110.88
2021-08-06 16:00,546.81,33.91,189.84,5321.59,997.65,8540.29,247.11,67.49,159.56,1651.71,45.94,18013.18
2021-08-06 17:00,207.11,89.15,189.91,5447.16,1013.01,9118.04,245.58,66.15,191.36,1421.96,52.5,18422.66
2021-08-06 18:00,33.66,300.7,189.29,5474.81,1056.99,9323.44,246.7,66.75,209.56,1365.16,52.5,18711.76
2021-08-06 19:00,0.11,291.66,190.06,5478.19,995.46,9121.1,248.22,66.9,197.56,1189.88,52.5,18065.83
2021-08-06 20:00,0.0,14.76,189.9,5355.37,721.3,8390.54,249.33,66.74,175.86,1088.45,52.5,16361.36
2021-08-06 21:00,0.0,0.0,187.93,5087.59,643.32,6978.66,246.68,64.46,167.63,1101.41,52.5,14500.33
2021-08-06 22:00,0.0,0.0,189.1,4009.27,621.43,5796.62,237.83,61.71,149.01,1198.24,6.56,13165.7
2021-08-06 23:00,0.0,0.0,189.16,3716.52,612.56,5726.69,233.54,61.75,154.81,1277.36,0.0,12806.93
2021-08-07 00:00,0.0,0.0,188.73,3728.48,608.8,5698.15,234.49,64.09,159.09,1396.51,0.0,12901.6
2021-08-07 01:00,0.0,0.0,188.34,3699.14,613.19,5813.78,232.55,62.16,165.24,1393.26,0.0,12892.59
2021-08-07 02:00,0.0,0.0,189.13,3800.32,617.88,5864.78,239.74,60.15,165.43,1389.75,0.0,12817.45
2021-08-07 03:00,15.06,0.0,188.95,3716.61,613.2,5832.66,248.37,63.48,165.06,1274.25,0.0,12775.42
2021-08-07 04:00,223.63,0.0,189.15,3826.99,624.32,6001.42,248.3,63.99,165.21,1253.16,0.0,13230.51
2021-08-07 05:00,726.64,0.16,189.23,4221.61,689.04,6239.92,245.49,64.86,172.34,998.59,0.0,14346.77
2021-08-07 06:00,1380.58,17.66,188.29,4557.64,678.16,6278.37,247.53,66.16,173.18,713.68,46.64,15577.36
2021-08-07 07:00,2067.94,20.0,189.13,4556.11,669.66,6309.72,247.99,65.35,175.64,774.04,53.3,16064.67
2021-08-07 08:00,2488.06,179.1,189.49,4470.66,665.93,6122.1,248.38,64.49,171.49,906.48,53.3,16418.46
2021-08-07 09:00,2654.06,86.81,189.39,4404.41,667.0,6066.83,247.48,65.04,169.61,1011.18,53.18,16472.32
2021-08-07 10:00,2819.95,0.0,188.53,4258.78,716.02,6046.87,242.59,64.26,170.49,1041.86,52.9,16606.28
2021-08-07 11:00,2924.79,0.0,189.58,3889.02,808.75,6120.44,246.31,65.16,170.48,954.81,6.56,16434.82
2021-08-07 12:00,2821.9,0.0,189.61,3519.15,877.48,6204.08,248.62,65.19,163.7,760.34,0.0,15964.28
2021-08-07 13:00,2402.3,0.0,188.54,3780.38,919.21,6108.96,245.88,64.8,161.95,687.68,0.0,15530.04
2021-08-07 14:00,2060.33,0.0,188.85,4291.78,918.57,6087.92,247.8,64.0,161.93,637.69,46.54,15256.16
2021-08-07 15:00,1588.03,28.3,187.3,4796.76,918.18,6327.51,246.64,63.2,161.89,595.41,53.05,15281.96
